recording,monkey,fold,status,K,dimension,tau_samples,condition,feature_count,n_training_trials,frequencies_hz,training_trials_per_feature,harmonic_ambiguities,geometry_evaluable
monkeyT_session-y070425007-12_lfp-6,T,4,ok,2,5,18.0,1.920633639975956,36,116,"[6.0, 24.0]",3.2222222222222223,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070425007-12_lfp-7,T,0,ok,1,3,13.0,1.1525420501870804,10,115,[24.0],11.5,[],True
monkeyT_session-y070425007-12_lfp-7,T,1,ok,1,3,13.0,1.1525420501870804,10,115,[24.0],11.5,[],True
monkeyT_session-y070425007-12_lfp-7,T,2,ok,1,3,13.0,1.1525420501870804,10,115,[24.0],11.5,[],True
monkeyT_session-y070425007-12_lfp-7,T,3,ok,1,3,13.0,1.1525420501870804,10,115,[24.0],11.5,[],True
monkeyT_session-y070425007-12_lfp-7,T,4,ok,1,3,13.0,1.1525420501870804,10,116,[24.0],11.6,[],True
monkeyT_session-y070425007-12_lfp-8,T,0,ok,1,3,14.0,1.0197252168726616,10,115,[24.0],11.5,[],True
monkeyT_session-y070425007-12_lfp-8,T,1,ok,1,3,14.0,1.0197252168726616,10,115,[24.0],11.5,[],True
monkeyT_session-y070425007-12_lfp-8,T,2,ok,1,3,14.0,1.0197252168726616,10,115,[24.0],11.5,[],True
monkeyT_session-y070425007-12_lfp-8,T,3,ok,1,3,14.0,1.0197252168726616,10,115,[24.0],11.5,[],True
monkeyT_session-y070425007-12_lfp-8,T,4,ok,1,3,14.0,1.0197252168726616,10,116,[24.0],11.6,[],True
monkeyT_session-y070426001-5_lfp-5,T,0,ok,2,5,14.0,22.011095409286607,36,100,"[24.0, 46.0]",2.7777777777777777,"[{""lower_hz"": 24.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426001-5_lfp-5,T,1,ok,2,5,14.0,7.358276438119834,36,101,"[22.0, 46.0]",2.8055555555555554,"[{""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426001-5_lfp-5,T,2,ok,2,5,14.0,22.011095409286607,36,101,"[24.0, 46.0]",2.8055555555555554,"[{""lower_hz"": 24.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426001-5_lfp-5,T,3,ok,2,5,14.0,22.011095409286607,36,101,"[24.0, 46.0]",2.8055555555555554,"[{""lower_hz"": 24.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426001-5_lfp-5,T,4,ok,2,5,14.0,22.011095409286607,36,101,"[24.0, 46.0]",2.8055555555555554,"[{""lower_hz"": 24.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426006-13_lfp-7,T,0,ok,2,5,14.0,7.358276438119834,36,105,"[22.0, 46.0]",2.9166666666666665,"[{""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426006-13_lfp-7,T,1,ok,2,5,15.0,15.130743213752773,36,105,"[22.0, 46.0]",2.9166666666666665,"[{""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426006-13_lfp-7,T,2,ok,2,5,15.0,7.358282076116734,36,106,"[24.0, 46.0]",2.9444444444444446,"[{""lower_hz"": 24.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426006-13_lfp-7,T,3,ok,2,5,15.0,7.358282076116734,36,106,"[24.0, 46.0]",2.9444444444444446,"[{""lower_hz"": 24.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426006-13_lfp-7,T,4,ok,2,5,15.0,15.130743213752773,36,106,"[22.0, 46.0]",2.9444444444444446,"[{""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426006-13_lfp-8,T,0,ok,2,5,14.0,22.011095409286607,36,105,"[24.0, 46.0]",2.9166666666666665,"[{""lower_hz"": 24.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426006-13_lfp-8,T,1,ok,2,5,14.0,7.358276438119834,36,105,"[22.0, 46.0]",2.9166666666666665,"[{""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426006-13_lfp-8,T,2,ok,2,5,14.0,7.358276438119834,36,106,"[22.0, 46.0]",2.9444444444444446,"[{""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426006-13_lfp-8,T,3,ok,3,7,14.0,4.732702013934672,92,106,"[6.0, 22.0, 46.0]",1.1521739130434783,"[{""lower_hz"": 6.0, ""upper_hz"": 22.0, ""multiple"": 4}, {""lower_hz"": 6.0, ""upper_hz"": 46.0, ""multiple"": 8}, {""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070426006-13_lfp-8,T,4,ok,2,5,14.0,22.011095409286607,36,106,"[24.0, 46.0]",2.9444444444444446,"[{""lower_hz"": 24.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070502002-7_lfp-6,T,0,ok,1,3,16.0,1.1552468801208078,10,105,[22.0],10.5,[],True
monkeyT_session-y070502002-7_lfp-6,T,1,ok,1,3,17.0,1.400988835631428,10,105,[22.0],10.5,[],True
monkeyT_session-y070502002-7_lfp-6,T,2,ok,1,3,16.0,1.1552468801208078,10,106,[22.0],10.6,[],True
monkeyT_session-y070502002-7_lfp-6,T,3,ok,1,3,17.0,1.400988835631428,10,106,[22.0],10.6,[],True
monkeyT_session-y070502002-7_lfp-6,T,4,ok,1,3,17.0,1.400988835631428,10,106,[22.0],10.6,[],True
monkeyT_session-y070502002-7_lfp-7,T,0,ok,1,3,22.0,6.925798635500047,10,105,[24.0],10.5,[],True
monkeyT_session-y070502002-7_lfp-7,T,1,ok,1,3,23.0,3.68272019886195,10,105,[24.0],10.5,[],True
monkeyT_session-y070502002-7_lfp-7,T,2,ok,1,3,23.0,3.68272019886195,10,106,[24.0],10.6,[],True
monkeyT_session-y070502002-7_lfp-7,T,3,ok,1,3,22.0,6.925798635500047,10,106,[24.0],10.6,[],True
monkeyT_session-y070502002-7_lfp-7,T,4,ok,1,3,23.0,3.68272019886195,10,106,[24.0],10.6,[],True
monkeyT_session-y070502008-15_lfp-5,T,0,ok,2,5,7.0,9.622415789722348,36,105,"[6.0, 24.0]",2.9166666666666665,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070502008-15_lfp-5,T,1,ok,2,5,7.0,9.622415789722348,36,105,"[6.0, 24.0]",2.9166666666666665,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070502008-15_lfp-5,T,2,ok,2,5,7.0,7.880713895916288,36,106,"[8.0, 24.0]",2.9444444444444446,"[{""lower_hz"": 8.0, ""upper_hz"": 24.0, ""multiple"": 3}]",True
monkeyT_session-y070502008-15_lfp-5,T,3,ok,1,3,7.0,1.0096731384907207,10,106,[24.0],10.6,[],True
monkeyT_session-y070502008-15_lfp-5,T,4,ok,2,5,7.0,9.622415789722348,36,106,"[6.0, 24.0]",2.9444444444444446,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070502008-15_lfp-6,T,0,ok,1,3,9.0,1.3238433382446906,10,105,[24.0],10.5,[],True
monkeyT_session-y070502008-15_lfp-6,T,1,ok,1,3,9.0,1.3238433382446906,10,105,[24.0],10.5,[],True
monkeyT_session-y070502008-15_lfp-6,T,2,ok,1,3,9.0,1.3238433382446906,10,106,[24.0],10.6,[],True
monkeyT_session-y070502008-15_lfp-6,T,3,ok,1,3,9.0,1.3238433382446906,10,106,[24.0],10.6,[],True
monkeyT_session-y070502008-15_lfp-6,T,4,ok,1,3,9.0,1.3238433382446906,10,106,[24.0],10.6,[],True
monkeyT_session-y070502008-15_lfp-7,T,0,ok,1,3,14.0,1.0197252168726616,10,105,[24.0],10.5,[],True
monkeyT_session-y070502008-15_lfp-7,T,1,ok,2,5,14.0,1.3465409483417157,36,105,"[8.0, 24.0]",2.9166666666666665,"[{""lower_hz"": 8.0, ""upper_hz"": 24.0, ""multiple"": 3}]",True
monkeyT_session-y070502008-15_lfp-7,T,2,ok,2,5,14.0,1.3465409483417157,36,106,"[8.0, 24.0]",2.9444444444444446,"[{""lower_hz"": 8.0, ""upper_hz"": 24.0, ""multiple"": 3}]",True
monkeyT_session-y070502008-15_lfp-7,T,3,ok,1,3,14.0,1.0197252168726616,10,106,[24.0],10.6,[],True
monkeyT_session-y070502008-15_lfp-7,T,4,ok,2,5,14.0,1.3465409483417157,36,106,"[8.0, 24.0]",2.9444444444444446,"[{""lower_hz"": 8.0, ""upper_hz"": 24.0, ""multiple"": 3}]",True
monkeyT_session-y070502008-15_lfp-8,T,0,ok,1,3,7.0,1.0096731384907207,10,105,[24.0],10.5,[],True
monkeyT_session-y070502008-15_lfp-8,T,1,ok,1,3,8.0,1.179928905417599,10,105,[24.0],10.5,[],True
monkeyT_session-y070502008-15_lfp-8,T,2,ok,1,3,7.0,1.0096731384907207,10,106,[24.0],10.6,[],True
monkeyT_session-y070502008-15_lfp-8,T,3,ok,1,3,7.0,1.0096731384907207,10,106,[24.0],10.6,[],True
monkeyT_session-y070502008-15_lfp-8,T,4,ok,1,3,7.0,1.0096731384907207,10,106,[24.0],10.6,[],True
monkeyT_session-y070503001-7_lfp-5,T,0,ok,1,3,8.0,1.067546381042057,10,120,[22.0],12.0,[],True
monkeyT_session-y070503001-7_lfp-5,T,1,ok,1,3,8.0,1.179928905417599,10,120,[24.0],12.0,[],True
monkeyT_session-y070503001-7_lfp-5,T,2,ok,1,3,8.0,1.179928905417599,10,120,[24.0],12.0,[],True
monkeyT_session-y070503001-7_lfp-5,T,3,ok,1,3,8.0,1.067546381042057,10,120,[22.0],12.0,[],True
monkeyT_session-y070503001-7_lfp-5,T,4,ok,1,3,8.0,1.067546381042057,10,120,[22.0],12.0,[],True
monkeyT_session-y070503001-7_lfp-6,T,0,ok,1,3,15.0,1.0241767030985724,10,120,[22.0],12.0,[],True
monkeyT_session-y070503001-7_lfp-6,T,1,ok,1,3,15.0,1.0241767030985724,10,120,[22.0],12.0,[],True
monkeyT_session-y070503001-7_lfp-6,T,2,ok,1,3,15.0,1.0241767030985724,10,120,[22.0],12.0,[],True
monkeyT_session-y070503001-7_lfp-6,T,3,ok,1,3,15.0,1.0241767030985724,10,120,[22.0],12.0,[],True
monkeyT_session-y070503001-7_lfp-6,T,4,ok,2,5,15.0,15.130743213752773,36,120,"[22.0, 46.0]",3.3333333333333335,"[{""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070503011-16_lfp-5,T,0,ok,1,3,8.0,1.067546381042057,10,100,[22.0],10.0,[],True
monkeyT_session-y070503011-16_lfp-5,T,1,ok,2,5,8.0,7.505683459908481,36,101,"[6.0, 22.0]",2.8055555555555554,"[{""lower_hz"": 6.0, ""upper_hz"": 22.0, ""multiple"": 4}]",True
monkeyT_session-y070503011-16_lfp-5,T,2,ok,1,3,8.0,1.067546381042057,10,101,[22.0],10.1,[],True
monkeyT_session-y070503011-16_lfp-5,T,3,ok,2,5,8.0,7.505683459908481,36,101,"[6.0, 22.0]",2.8055555555555554,"[{""lower_hz"": 6.0, ""upper_hz"": 22.0, ""multiple"": 4}]",True
monkeyT_session-y070503011-16_lfp-5,T,4,ok,1,3,8.0,1.067546381042057,10,101,[22.0],10.1,[],True
monkeyT_session-y070503011-16_lfp-6,T,0,ok,2,5,14.0,1.412720184980373,36,100,"[6.0, 24.0]",2.7777777777777777,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070503011-16_lfp-6,T,1,ok,1,3,14.0,1.179928905417599,10,101,[22.0],10.1,[],True
monkeyT_session-y070503011-16_lfp-6,T,2,ok,1,3,15.0,1.235543730059616,10,101,[24.0],10.1,[],True
monkeyT_session-y070503011-16_lfp-6,T,3,ok,1,3,14.0,1.179928905417599,10,101,[22.0],10.1,[],True
monkeyT_session-y070503011-16_lfp-6,T,4,ok,1,3,14.0,1.179928905417599,10,101,[22.0],10.1,[],True
monkeyT_session-y070503011-16_lfp-8,T,0,ok,1,3,14.0,1.179928905417599,10,100,[22.0],10.0,[],True
monkeyT_session-y070503011-16_lfp-8,T,1,ok,1,3,14.0,1.179928905417599,10,101,[22.0],10.1,[],True
monkeyT_session-y070503011-16_lfp-8,T,2,ok,1,3,14.0,1.179928905417599,10,101,[22.0],10.1,[],True
monkeyT_session-y070503011-16_lfp-8,T,3,ok,1,3,14.0,1.179928905417599,10,101,[22.0],10.1,[],True
monkeyT_session-y070503011-16_lfp-8,T,4,ok,1,3,14.0,1.179928905417599,10,101,[22.0],10.1,[],True
